代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
GDAXI.GI,德国DAX,1959-10-01,366.2,366.2,366.2,366.2,0,0,0
GDAXI.GI,德国DAX,1959-10-02,362,362,362,362,-0.0115,0,0
GDAXI.GI,德国DAX,1959-10-05,352,352,352,352,-0.0276,0,0
GDAXI.GI,德国DAX,1959-10-06,347.5,347.5,347.5,347.5,-0.0128,0,0
GDAXI.GI,德国DAX,1959-10-07,349.5,349.5,349.5,349.5,0.0058,0,0
GDAXI.GI,德国DAX,1959-10-08,355.9,355.9,355.9,355.9,0.0183,0,0
GDAXI.GI,德国DAX,1959-10-09,358.1,358.1,358.1,358.1,0.0062,0,0
GDAXI.GI,德国DAX,1959-10-12,348.6,348.6,348.6,348.6,-0.0265,0,0
GDAXI.GI,德国DAX,1959-10-13,344.6,344.6,344.6,344.6,-0.0115,0,0
GDAXI.GI,德国DAX,1959-10-14,344.8,344.8,344.8,344.8,0.0006,0,0
GDAXI.GI,德国DAX,1959-10-16,337.4,337.4,337.4,337.4,-0.0215,0,0
GDAXI.GI,德国DAX,1959-10-19,328.5,328.5,328.5,328.5,-0.0264,0,0
GDAXI.GI,德国DAX,1959-10-20,333.3,333.3,333.3,333.3,0.0146,0,0
GDAXI.GI,德国DAX,1959-10-21,351.9,351.9,351.9,351.9,0.0558,0,0
GDAXI.GI,德国DAX,1959-10-22,354.7,354.7,354.7,354.7,0.008,0,0
GDAXI.GI,德国DAX,1959-10-23,357,357,357,357,0.0065,0,0
GDAXI.GI,德国DAX,1959-10-26,364,364,364,364,0.0196,0,0
GDAXI.GI,德国DAX,1959-10-27,362.9,362.9,362.9,362.9,-0.003,0,0
GDAXI.GI,德国DAX,1959-10-28,359.5,359.5,359.5,359.5,-0.0094,0,0
GDAXI.GI,德国DAX,1959-10-29,361,361,361,361,0.0042,0,0
GDAXI.GI,德国DAX,1959-10-30,369.6,369.6,369.6,369.6,0.0238,0,0
GDAXI.GI,德国DAX,1959-11-03,369,369,369,369,-0.0016,0,0
GDAXI.GI,德国DAX,1959-11-04,372.6,372.6,372.6,372.6,0.0098,0,0
GDAXI.GI,德国DAX,1959-11-05,372.1,372.1,372.1,372.1,-0.0013,0,0
GDAXI.GI,德国DAX,1959-11-06,372.2,372.2,372.2,372.2,0.0003,0,0
GDAXI.GI,德国DAX,1959-11-09,374.6,374.6,374.6,374.6,0.0064,0,0
GDAXI.GI,德国DAX,1959-11-10,377.7,377.7,377.7,377.7,0.0083,0,0
GDAXI.GI,德国DAX,1959-11-13,377.9,377.9,377.9,377.9,0.0005,0,0
GDAXI.GI,德国DAX,1959-11-16,378.6,378.6,378.6,378.6,0.0019,0,0
GDAXI.GI,德国DAX,1959-11-17,377.7,377.7,377.7,377.7,-0.0024,0,0
GDAXI.GI,德国DAX,1959-11-19,381.4,381.4,381.4,381.4,0.0098,0,0
GDAXI.GI,德国DAX,1959-11-20,379.5,379.5,379.5,379.5,-0.005,0,0
GDAXI.GI,德国DAX,1959-11-23,378,378,378,378,-0.004,0,0
GDAXI.GI,德国DAX,1959-11-24,374,374,374,374,-0.0106,0,0
GDAXI.GI,德国DAX,1959-11-25,369.1,369.1,369.1,369.1,-0.0131,0,0
GDAXI.GI,德国DAX,1959-11-26,370.6,370.6,370.6,370.6,0.0041,0,0
GDAXI.GI,德国DAX,1959-11-27,376,376,376,376,0.0146,0,0
GDAXI.GI,德国DAX,1959-11-30,379.5,379.5,379.5,379.5,0.0093,0,0
GDAXI.GI,德国DAX,1959-12-01,382.3,382.3,382.3,382.3,0.0074,0,0
GDAXI.GI,德国DAX,1959-12-02,384,384,384,384,0.0044,0,0
GDAXI.GI,德国DAX,1959-12-03,384.3,384.3,384.3,384.3,0.0008,0,0
GDAXI.GI,德国DAX,1959-12-04,383.5,383.5,383.5,383.5,-0.0021,0,0
GDAXI.GI,德国DAX,1959-12-07,386.7,386.7,386.7,386.7,0.0083,0,0
GDAXI.GI,德国DAX,1959-12-08,389.4,389.4,389.4,389.4,0.007,0,0
GDAXI.GI,德国DAX,1959-12-09,392.6,392.6,392.6,392.6,0.0082,0,0
GDAXI.GI,德国DAX,1959-12-10,393.9,393.9,393.9,393.9,0.0033,0,0
GDAXI.GI,德国DAX,1959-12-11,396,396,396,396,0.0053,0,0
GDAXI.GI,德国DAX,1959-12-14,400,400,400,400,0.0101,0,0
GDAXI.GI,德国DAX,1959-12-15,399.3,399.3,399.3,399.3,-0.0017,0,0
GDAXI.GI,德国DAX,1959-12-16,397,397,397,397,-0.0058,0,0
GDAXI.GI,德国DAX,1959-12-17,395.8,395.8,395.8,395.8,-0.003,0,0
GDAXI.GI,德国DAX,1959-12-18,394.4,394.4,394.4,394.4,-0.0035,0,0
GDAXI.GI,德国DAX,1959-12-21,395.4,395.4,395.4,395.4,0.0025,0,0
GDAXI.GI,德国DAX,1959-12-22,396.5,396.5,396.5,396.5,0.0028,0,0
GDAXI.GI,德国DAX,1959-12-23,400,400,400,400,0.0088,0,0
GDAXI.GI,德国DAX,1959-12-28,411.5,411.5,411.5,411.5,0.0288,0,0
GDAXI.GI,德国DAX,1959-12-29,413.8,413.8,413.8,413.8,0.0056,0,0
GDAXI.GI,德国DAX,1959-12-30,412.2,412.2,412.2,412.2,-0.0039,0,0
GDAXI.GI,德国DAX,1959-12-31,417.8,417.8,417.8,417.8,0.0136,0,0
GDAXI.GI,德国DAX,1960-01-04,426.1,426.1,426.1,426.1,0.0199,0,0
GDAXI.GI,德国DAX,1960-01-05,422.2,422.2,422.2,422.2,-0.0092,0,0
GDAXI.GI,德国DAX,1960-01-06,424.4,424.4,424.4,424.4,0.0052,0,0
GDAXI.GI,德国DAX,1960-01-07,422.9,422.9,422.9,422.9,-0.0035,0,0
GDAXI.GI,德国DAX,1960-01-08,419.5,419.5,419.5,419.5,-0.008,0,0
GDAXI.GI,德国DAX,1960-01-11,416.4,416.4,416.4,416.4,-0.0074,0,0
GDAXI.GI,德国DAX,1960-01-12,413.1,413.1,413.1,413.1,-0.0079,0,0
GDAXI.GI,德国DAX,1960-01-13,421.6,421.6,421.6,421.6,0.0206,0,0
GDAXI.GI,德国DAX,1960-01-14,421.7,421.7,421.7,421.7,0.0002,0,0
GDAXI.GI,德国DAX,1960-01-15,420.4,420.4,420.4,420.4,-0.0031,0,0
GDAXI.GI,德国DAX,1960-01-18,418.2,418.2,418.2,418.2,-0.0052,0,0
GDAXI.GI,德国DAX,1960-01-19,413.1,413.1,413.1,413.1,-0.0122,0,0
GDAXI.GI,德国DAX,1960-01-20,412.2,412.2,412.2,412.2,-0.0022,0,0
GDAXI.GI,德国DAX,1960-01-21,415.1,415.1,415.1,415.1,0.007,0,0
GDAXI.GI,德国DAX,1960-01-22,417.2,417.2,417.2,417.2,0.0051,0,0
GDAXI.GI,德国DAX,1960-01-25,415.2,415.2,415.2,415.2,-0.0048,0,0
GDAXI.GI,德国DAX,1960-01-26,412.7,412.7,412.7,412.7,-0.006,0,0
GDAXI.GI,德国DAX,1960-01-27,416.1,416.1,416.1,416.1,0.0082,0,0
GDAXI.GI,德国DAX,1960-01-28,417.7,417.7,417.7,417.7,0.0038,0,0
GDAXI.GI,德国DAX,1960-01-29,417.2,417.2,417.2,417.2,-0.0012,0,0
GDAXI.GI,德国DAX,1960-02-01,419.8,419.8,419.8,419.8,0.0062,0,0
GDAXI.GI,德国DAX,1960-02-02,426.2,426.2,426.2,426.2,0.0152,0,0
GDAXI.GI,德国DAX,1960-02-03,426,426,426,426,-0.0005,0,0
GDAXI.GI,德国DAX,1960-02-04,425.3,425.3,425.3,425.3,-0.0016,0,0
GDAXI.GI,德国DAX,1960-02-05,428.1,428.1,428.1,428.1,0.0066,0,0
GDAXI.GI,德国DAX,1960-02-08,429.9,429.9,429.9,429.9,0.0042,0,0
GDAXI.GI,德国DAX,1960-02-09,428.3,428.3,428.3,428.3,-0.0037,0,0
GDAXI.GI,德国DAX,1960-02-10,426.6,426.6,426.6,426.6,-0.004,0,0
GDAXI.GI,德国DAX,1960-02-11,421,421,421,421,-0.0131,0,0
GDAXI.GI,德国DAX,1960-02-12,419.2,419.2,419.2,419.2,-0.0043,0,0
GDAXI.GI,德国DAX,1960-02-15,416,416,416,416,-0.0076,0,0
GDAXI.GI,德国DAX,1960-02-16,411.8,411.8,411.8,411.8,-0.0101,0,0
GDAXI.GI,德国DAX,1960-02-17,410.7,410.7,410.7,410.7,-0.0027,0,0
GDAXI.GI,德国DAX,1960-02-18,418.6,418.6,418.6,418.6,0.0192,0,0
GDAXI.GI,德国DAX,1960-02-19,415.7,415.7,415.7,415.7,-0.0069,0,0
GDAXI.GI,德国DAX,1960-02-22,409.2,409.2,409.2,409.2,-0.0156,0,0
GDAXI.GI,德国DAX,1960-02-23,411.8,411.8,411.8,411.8,0.0064,0,0
GDAXI.GI,德国DAX,1960-02-24,410.5,410.5,410.5,410.5,-0.0032,0,0
GDAXI.GI,德国DAX,1960-02-25,407,407,407,407,-0.0085,0,0
GDAXI.GI,德国DAX,1960-02-26,407.9,407.9,407.9,407.9,0.0022,0,0
GDAXI.GI,德国DAX,1960-02-29,410.2,410.2,410.2,410.2,0.0056,0,0
GDAXI.GI,德国DAX,1960-03-01,412.8,412.8,412.8,412.8,0.0063,0,0
GDAXI.GI,德国DAX,1960-03-02,413.5,413.5,413.5,413.5,0.0017,0,0
GDAXI.GI,德国DAX,1960-03-03,413,413,413,413,-0.0012,0,0
GDAXI.GI,德国DAX,1960-03-04,411.3,411.3,411.3,411.3,-0.0041,0,0
GDAXI.GI,德国DAX,1960-03-07,411.4,411.4,411.4,411.4,0.0002,0,0
GDAXI.GI,德国DAX,1960-03-08,410.4,410.4,410.4,410.4,-0.0024,0,0
GDAXI.GI,德国DAX,1960-03-09,405,405,405,405,-0.0132,0,0
GDAXI.GI,德国DAX,1960-03-10,401.6,401.6,401.6,401.6,-0.0084,0,0
GDAXI.GI,德国DAX,1960-03-11,394.8,394.8,394.8,394.8,-0.0169,0,0
GDAXI.GI,德国DAX,1960-03-14,397,397,397,397,0.0056,0,0
GDAXI.GI,德国DAX,1960-03-15,403.1,403.1,403.1,403.1,0.0154,0,0
GDAXI.GI,德国DAX,1960-03-16,405,405,405,405,0.0047,0,0
GDAXI.GI,德国DAX,1960-03-17,400,400,400,400,-0.0123,0,0
GDAXI.GI,德国DAX,1960-03-18,398.3,398.3,398.3,398.3,-0.0042,0,0
GDAXI.GI,德国DAX,1960-03-21,403.4,403.4,403.4,403.4,0.0128,0,0
GDAXI.GI,德国DAX,1960-03-22,407,407,407,407,0.0089,0,0
GDAXI.GI,德国DAX,1960-03-23,407.1,407.1,407.1,407.1,0.0002,0,0
GDAXI.GI,德国DAX,1960-03-24,412.5,412.5,412.5,412.5,0.0133,0,0
GDAXI.GI,德国DAX,1960-03-25,413.2,413.2,413.2,413.2,0.0017,0,0
GDAXI.GI,德国DAX,1960-03-28,412.3,412.3,412.3,412.3,-0.0022,0,0
GDAXI.GI,德国DAX,1960-03-29,412.6,412.6,412.6,412.6,0.0007,0,0
GDAXI.GI,德国DAX,1960-03-30,412,412,412,412,-0.0015,0,0
GDAXI.GI,德国DAX,1960-03-31,411.6,411.6,411.6,411.6,-0.001,0,0
GDAXI.GI,德国DAX,1960-04-01,415.6,415.6,415.6,415.6,0.0097,0,0
GDAXI.GI,德国DAX,1960-04-04,421.2,421.2,421.2,421.2,0.0135,0,0
GDAXI.GI,德国DAX,1960-04-05,423.3,423.3,423.3,423.3,0.005,0,0
GDAXI.GI,德国DAX,1960-04-06,424,424,424,424,0.0017,0,0
GDAXI.GI,德国DAX,1960-04-07,426.9,426.9,426.9,426.9,0.0068,0,0
GDAXI.GI,德国DAX,1960-04-08,426.8,426.8,426.8,426.8,-0.0002,0,0
GDAXI.GI,德国DAX,1960-04-11,425.7,425.7,425.7,425.7,-0.0026,0,0
GDAXI.GI,德国DAX,1960-04-12,424.6,424.6,424.6,424.6,-0.0026,0,0
GDAXI.GI,德国DAX,1960-04-13,426,426,426,426,0.0033,0,0
GDAXI.GI,德国DAX,1960-04-14,428.5,428.5,428.5,428.5,0.0059,0,0
GDAXI.GI,德国DAX,1960-04-19,432.7,432.7,432.7,432.7,0.0098,0,0
GDAXI.GI,德国DAX,1960-04-20,430.9,430.9,430.9,430.9,-0.0042,0,0
GDAXI.GI,德国DAX,1960-04-21,429.6,429.6,429.6,429.6,-0.003,0,0
GDAXI.GI,德国DAX,1960-04-22,430.6,430.6,430.6,430.6,0.0023,0,0
GDAXI.GI,德国DAX,1960-04-25,430.2,430.2,430.2,430.2,-0.0009,0,0
GDAXI.GI,德国DAX,1960-04-26,426.7,426.7,426.7,426.7,-0.0081,0,0
GDAXI.GI,德国DAX,1960-04-28,427.5,427.5,427.5,427.5,0.0019,0,0
GDAXI.GI,德国DAX,1960-04-29,431,431,431,431,0.0082,0,0
GDAXI.GI,德国DAX,1960-05-02,434.1,434.1,434.1,434.1,0.0072,0,0
GDAXI.GI,德国DAX,1960-05-03,429.3,429.3,429.3,429.3,-0.0111,0,0
GDAXI.GI,德国DAX,1960-05-04,436.2,436.2,436.2,436.2,0.0161,0,0
GDAXI.GI,德国DAX,1960-05-05,436.1,436.1,436.1,436.1,-0.0002,0,0
GDAXI.GI,德国DAX,1960-05-06,432.7,432.7,432.7,432.7,-0.0078,0,0
GDAXI.GI,德国DAX,1960-05-09,428.1,428.1,428.1,428.1,-0.0106,0,0
GDAXI.GI,德国DAX,1960-05-10,432.6,432.6,432.6,432.6,0.0105,0,0
GDAXI.GI,德国DAX,1960-05-11,437.2,437.2,437.2,437.2,0.0106,0,0
GDAXI.GI,德国DAX,1960-05-12,437.4,437.4,437.4,437.4,0.0005,0,0
GDAXI.GI,德国DAX,1960-05-13,433.9,433.9,433.9,433.9,-0.008,0,0
GDAXI.GI,德国DAX,1960-05-16,437.7,437.7,437.7,437.7,0.0088,0,0
GDAXI.GI,德国DAX,1960-05-17,427.7,427.7,427.7,427.7,-0.0228,0,0
GDAXI.GI,德国DAX,1960-05-18,426.6,426.6,426.6,426.6,-0.0026,0,0
GDAXI.GI,德国DAX,1960-05-19,420.9,420.9,420.9,420.9,-0.0134,0,0
GDAXI.GI,德国DAX,1960-05-20,433.5,433.5,433.5,433.5,0.0299,0,0
GDAXI.GI,德国DAX,1960-05-23,450.4,450.4,450.4,450.4,0.039,0,0
GDAXI.GI,德国DAX,1960-05-24,449.4,449.4,449.4,449.4,-0.0022,0,0
GDAXI.GI,德国DAX,1960-05-25,455.2,455.2,455.2,455.2,0.0129,0,0
GDAXI.GI,德国DAX,1960-05-27,466.5,466.5,466.5,466.5,0.0248,0,0
GDAXI.GI,德国DAX,1960-05-30,468.1,468.1,468.1,468.1,0.0034,0,0
GDAXI.GI,德国DAX,1960-05-31,463.9,463.9,463.9,463.9,-0.009,0,0
GDAXI.GI,德国DAX,1960-06-01,458.3,458.3,458.3,458.3,-0.0121,0,0
GDAXI.GI,德国DAX,1960-06-02,462.9,462.9,462.9,462.9,0.01,0,0
GDAXI.GI,德国DAX,1960-06-03,463.2,463.2,463.2,463.2,0.0006,0,0
GDAXI.GI,德国DAX,1960-06-07,466.4,466.4,466.4,466.4,0.0069,0,0
GDAXI.GI,德国DAX,1960-06-08,463.7,463.7,463.7,463.7,-0.0058,0,0
GDAXI.GI,德国DAX,1960-06-09,460.4,460.4,460.4,460.4,-0.0071,0,0
GDAXI.GI,德国DAX,1960-06-10,473.5,473.5,473.5,473.5,0.0285,0,0
GDAXI.GI,德国DAX,1960-06-13,481.2,481.2,481.2,481.2,0.0163,0,0
GDAXI.GI,德国DAX,1960-06-14,487.9,487.9,487.9,487.9,0.0139,0,0
GDAXI.GI,德国DAX,1960-06-15,494.4,494.4,494.4,494.4,0.0133,0,0
GDAXI.GI,德国DAX,1960-06-20,503.5,503.5,503.5,503.5,0.0184,0,0
GDAXI.GI,德国DAX,1960-06-21,503.7,503.7,503.7,503.7,0.0004,0,0
GDAXI.GI,德国DAX,1960-06-22,510.8,510.8,510.8,510.8,0.0141,0,0
GDAXI.GI,德国DAX,1960-06-23,516,516,516,516,0.0102,0,0
GDAXI.GI,德国DAX,1960-06-24,519.3,519.3,519.3,519.3,0.0064,0,0
GDAXI.GI,德国DAX,1960-06-27,527.8,527.8,527.8,527.8,0.0164,0,0
GDAXI.GI,德国DAX,1960-06-28,524.9,524.9,524.9,524.9,-0.0055,0,0
GDAXI.GI,德国DAX,1960-06-29,522.7,522.7,522.7,522.7,-0.0042,0,0
GDAXI.GI,德国DAX,1960-06-30,533.3,533.3,533.3,533.3,0.0203,0,0
GDAXI.GI,德国DAX,1960-07-01,546,546,546,546,0.0238,0,0
GDAXI.GI,德国DAX,1960-07-04,557.5,557.5,557.5,557.5,0.0211,0,0
GDAXI.GI,德国DAX,1960-07-05,547.3,547.3,547.3,547.3,-0.0183,0,0
GDAXI.GI,德国DAX,1960-07-06,534.2,534.2,534.2,534.2,-0.0239,0,0
GDAXI.GI,德国DAX,1960-07-07,546.7,546.7,546.7,546.7,0.0234,0,0
GDAXI.GI,德国DAX,1960-07-08,546.1,546.1,546.1,546.1,-0.0011,0,0
GDAXI.GI,德国DAX,1960-07-11,522,522,522,522,-0.0441,0,0
GDAXI.GI,德国DAX,1960-07-12,527.5,527.5,527.5,527.5,0.0105,0,0
GDAXI.GI,德国DAX,1960-07-13,523.5,523.5,523.5,523.5,-0.0076,0,0
GDAXI.GI,德国DAX,1960-07-15,534.3,534.3,534.3,534.3,0.0206,0,0
GDAXI.GI,德国DAX,1960-07-18,527.1,527.1,527.1,527.1,-0.0135,0,0
GDAXI.GI,德国DAX,1960-07-19,516.5,516.5,516.5,516.5,-0.0201,0,0
GDAXI.GI,德国DAX,1960-07-20,523.8,523.8,523.8,523.8,0.0141,0,0
GDAXI.GI,德国DAX,1960-07-21,524.3,524.3,524.3,524.3,0.001,0,0
GDAXI.GI,德国DAX,1960-07-22,527,527,527,527,0.0051,0,0
GDAXI.GI,德国DAX,1960-07-25,522.3,522.3,522.3,522.3,-0.0089,0,0
GDAXI.GI,德国DAX,1960-07-26,518.8,518.8,518.8,518.8,-0.0067,0,0
GDAXI.GI,德国DAX,1960-07-27,522.1,522.1,522.1,522.1,0.0064,0,0
GDAXI.GI,德国DAX,1960-07-28,522.3,522.3,522.3,522.3,0.0004,0,0
GDAXI.GI,德国DAX,1960-07-29,527.4,527.4,527.4,527.4,0.0098,0,0
GDAXI.GI,德国DAX,1960-08-01,533.8,533.8,533.8,533.8,0.0121,0,0
GDAXI.GI,德国DAX,1960-08-02,536.6,536.6,536.6,536.6,0.0052,0,0
GDAXI.GI,德国DAX,1960-08-03,538.3,538.3,538.3,538.3,0.0032,0,0
GDAXI.GI,德国DAX,1960-08-04,534.2,534.2,534.2,534.2,-0.0076,0,0
GDAXI.GI,德国DAX,1960-08-05,538.2,538.2,538.2,538.2,0.0075,0,0
GDAXI.GI,德国DAX,1960-08-09,540.6,540.6,540.6,540.6,0.0045,0,0
GDAXI.GI,德国DAX,1960-08-10,545.5,545.5,545.5,545.5,0.0091,0,0
GDAXI.GI,德国DAX,1960-08-11,552.3,552.3,552.3,552.3,0.0125,0,0
GDAXI.GI,德国DAX,1960-08-12,557.3,557.3,557.3,557.3,0.0091,0,0
GDAXI.GI,德国DAX,1960-08-15,561.9,561.9,561.9,561.9,0.0083,0,0
GDAXI.GI,德国DAX,1960-08-16,564.8,564.8,564.8,564.8,0.0052,0,0
GDAXI.GI,德国DAX,1960-08-17,559.5,559.5,559.5,559.5,-0.0094,0,0
GDAXI.GI,德国DAX,1960-08-18,552.8,552.8,552.8,552.8,-0.012,0,0
GDAXI.GI,德国DAX,1960-08-19,555.9,555.9,555.9,555.9,0.0056,0,0
GDAXI.GI,德国DAX,1960-08-22,563.3,563.3,563.3,563.3,0.0133,0,0
GDAXI.GI,德国DAX,1960-08-23,568.7,568.7,568.7,568.7,0.0096,0,0
GDAXI.GI,德国DAX,1960-08-24,576.7,576.7,576.7,576.7,0.0141,0,0
GDAXI.GI,德国DAX,1960-08-25,577.2,577.2,577.2,577.2,0.0009,0,0
GDAXI.GI,德国DAX,1960-08-26,575.7,575.7,575.7,575.7,-0.0026,0,0
GDAXI.GI,德国DAX,1960-08-29,578.7,578.7,578.7,578.7,0.0052,0,0
GDAXI.GI,德国DAX,1960-08-30,583.6,583.6,583.6,583.6,0.0085,0,0
GDAXI.GI,德国DAX,1960-08-31,589.2,589.2,589.2,589.2,0.0096,0,0
GDAXI.GI,德国DAX,1960-09-01,591.6,591.6,591.6,591.6,0.0041,0,0
GDAXI.GI,德国DAX,1960-09-02,596.5,596.5,596.5,596.5,0.0083,0,0
GDAXI.GI,德国DAX,1960-09-05,602.8,602.8,602.8,602.8,0.0106,0,0
GDAXI.GI,德国DAX,1960-09-06,603.8,603.8,603.8,603.8,0.0017,0,0
GDAXI.GI,德国DAX,1960-09-07,589,589,589,589,-0.0245,0,0
GDAXI.GI,德国DAX,1960-09-08,584,584,584,584,-0.0085,0,0
GDAXI.GI,德国DAX,1960-09-09,579.4,579.4,579.4,579.4,-0.0079,0,0
GDAXI.GI,德国DAX,1960-09-12,565.1,565.1,565.1,565.1,-0.0247,0,0
GDAXI.GI,德国DAX,1960-09-13,567.4,567.4,567.4,567.4,0.0041,0,0
GDAXI.GI,德国DAX,1960-09-14,564.7,564.7,564.7,564.7,-0.0048,0,0
GDAXI.GI,德国DAX,1960-09-15,553.9,553.9,553.9,553.9,-0.0191,0,0
GDAXI.GI,德国DAX,1960-09-16,527.7,527.7,527.7,527.7,-0.0473,0,0
GDAXI.GI,德国DAX,1960-09-19,551.9,551.9,551.9,551.9,0.0459,0,0
GDAXI.GI,德国DAX,1960-09-20,549.9,549.9,549.9,549.9,-0.0036,0,0
GDAXI.GI,德国DAX,1960-09-21,564.1,564.1,564.1,564.1,0.0258,0,0
GDAXI.GI,德国DAX,1960-09-22,570,570,570,570,0.0105,0,0
GDAXI.GI,德国DAX,1960-09-23,567.1,567.1,567.1,567.1,-0.0051,0,0
GDAXI.GI,德国DAX,1960-09-26,552.9,552.9,552.9,552.9,-0.025,0,0
GDAXI.GI,德国DAX,1960-09-27,546.7,546.7,546.7,546.7,-0.0112,0,0
GDAXI.GI,德国DAX,1960-09-28,551.8,551.8,551.8,551.8,0.0093,0,0
GDAXI.GI,德国DAX,1960-09-29,554.1,554.1,554.1,554.1,0.0042,0,0
GDAXI.GI,德国DAX,1960-09-30,551,551,551,551,-0.0056,0,0
GDAXI.GI,德国DAX,1960-10-03,548.2,548.2,548.2,548.2,-0.0051,0,0
GDAXI.GI,德国DAX,1960-10-04,539.4,539.4,539.4,539.4,-0.0161,0,0
GDAXI.GI,德国DAX,1960-10-05,549.6,549.6,549.6,549.6,0.0189,0,0
GDAXI.GI,德国DAX,1960-10-06,563.9,563.9,563.9,563.9,0.026,0,0
GDAXI.GI,德国DAX,1960-10-07,566.4,566.4,566.4,566.4,0.0044,0,0
GDAXI.GI,德国DAX,1960-10-10,561.2,561.2,561.2,561.2,-0.0092,0,0
GDAXI.GI,德国DAX,1960-10-11,557.6,557.6,557.6,557.6,-0.0064,0,0
GDAXI.GI,德国DAX,1960-10-12,564.1,564.1,564.1,564.1,0.0117,0,0
GDAXI.GI,德国DAX,1960-10-13,565.1,565.1,565.1,565.1,0.0018,0,0
GDAXI.GI,德国DAX,1960-10-14,567.9,567.9,567.9,567.9,0.005,0,0
GDAXI.GI,德国DAX,1960-10-17,567.6,567.6,567.6,567.6,-0.0005,0,0
GDAXI.GI,德国DAX,1960-10-18,559.5,559.5,559.5,559.5,-0.0143,0,0
GDAXI.GI,德国DAX,1960-10-19,545.6,545.6,545.6,545.6,-0.0248,0,0
GDAXI.GI,德国DAX,1960-10-21,542.5,542.5,542.5,542.5,-0.0057,0,0
GDAXI.GI,德国DAX,1960-10-24,545.6,545.6,545.6,545.6,0.0057,0,0
GDAXI.GI,德国DAX,1960-10-25,549.3,549.3,549.3,549.3,0.0068,0,0
GDAXI.GI,德国DAX,1960-10-26,548.1,548.1,548.1,548.1,-0.0022,0,0
GDAXI.GI,德国DAX,1960-10-27,551.7,551.7,551.7,551.7,0.0066,0,0
GDAXI.GI,德国DAX,1960-10-28,546.1,546.1,546.1,546.1,-0.0102,0,0
GDAXI.GI,德国DAX,1960-10-31,543.1,543.1,543.1,543.1,-0.0055,0,0
GDAXI.GI,德国DAX,1960-11-01,545.1,545.1,545.1,545.1,0.0037,0,0
GDAXI.GI,德国DAX,1960-11-02,547.8,547.8,547.8,547.8,0.005,0,0
GDAXI.GI,德国DAX,1960-11-03,551.6,551.6,551.6,551.6,0.0069,0,0
GDAXI.GI,德国DAX,1960-11-04,557.4,557.4,557.4,557.4,0.0105,0,0
GDAXI.GI,德国DAX,1960-11-07,563.7,563.7,563.7,563.7,0.0113,0,0
GDAXI.GI,德国DAX,1960-11-08,561.8,561.8,561.8,561.8,-0.0034,0,0
GDAXI.GI,德国DAX,1960-11-09,562.8,562.8,562.8,562.8,0.0018,0,0
GDAXI.GI,德国DAX,1960-11-10,564.9,564.9,564.9,564.9,0.0037,0,0
GDAXI.GI,德国DAX,1960-11-11,563.1,563.1,563.1,563.1,-0.0032,0,0
GDAXI.GI,德国DAX,1960-11-14,551.7,551.7,551.7,551.7,-0.0202,0,0
GDAXI.GI,德国DAX,1960-11-15,538.8,538.8,538.8,538.8,-0.0234,0,0
GDAXI.GI,德国DAX,1960-11-17,539.9,539.9,539.9,539.9,0.002,0,0
GDAXI.GI,德国DAX,1960-11-18,529.5,529.5,529.5,529.5,-0.0193,0,0
GDAXI.GI,德国DAX,1960-11-21,521,521,521,521,-0.0161,0,0
GDAXI.GI,德国DAX,1960-11-22,518.3,518.3,518.3,518.3,-0.0052,0,0
GDAXI.GI,德国DAX,1960-11-23,518.9,518.9,518.9,518.9,0.0012,0,0
GDAXI.GI,德国DAX,1960-11-24,531.7,531.7,531.7,531.7,0.0247,0,0
GDAXI.GI,德国DAX,1960-11-25,538.2,538.2,538.2,538.2,0.0122,0,0
GDAXI.GI,德国DAX,1960-11-28,536.5,536.5,536.5,536.5,-0.0032,0,0
GDAXI.GI,德国DAX,1960-11-29,533.2,533.2,533.2,533.2,-0.0062,0,0
GDAXI.GI,德国DAX,1960-11-30,538.4,538.4,538.4,538.4,0.0098,0,0
GDAXI.GI,德国DAX,1960-12-01,543.3,543.3,543.3,543.3,0.0091,0,0
GDAXI.GI,德国DAX,1960-12-02,548.3,548.3,548.3,548.3,0.0092,0,0
GDAXI.GI,德国DAX,1960-12-05,540.8,540.8,540.8,540.8,-0.0137,0,0
GDAXI.GI,德国DAX,1960-12-06,541,541,541,541,0.0004,0,0
GDAXI.GI,德国DAX,1960-12-07,543.2,543.2,543.2,543.2,0.0041,0,0
GDAXI.GI,德国DAX,1960-12-08,541.9,541.9,541.9,541.9,-0.0024,0,0
GDAXI.GI,德国DAX,1960-12-09,537,537,537,537,-0.009,0,0
GDAXI.GI,德国DAX,1960-12-12,532.9,532.9,532.9,532.9,-0.0076,0,0
GDAXI.GI,德国DAX,1960-12-13,532.4,532.4,532.4,532.4,-0.0009,0,0
GDAXI.GI,德国DAX,1960-12-14,527.7,527.7,527.7,527.7,-0.0088,0,0
GDAXI.GI,德国DAX,1960-12-15,520.1,520.1,520.1,520.1,-0.0144,0,0
GDAXI.GI,德国DAX,1960-12-16,517.2,517.2,517.2,517.2,-0.0056,0,0
GDAXI.GI,德国DAX,1960-12-19,525.1,525.1,525.1,525.1,0.0153,0,0
GDAXI.GI,德国DAX,1960-12-20,533.4,533.4,533.4,533.4,0.0158,0,0
GDAXI.GI,德国DAX,1960-12-21,532.5,532.5,532.5,532.5,-0.0017,0,0
