代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
000016.SH,上证50,2008-07-18,2100.47,2160.1,2065.32,2158.7,0.0412,19941.61,1805650600
000016.SH,上证50,2008-07-21,2132.44,2229.75,2127.07,2228.45,0.0323,21712.6,1836421600
000016.SH,上证50,2008-07-22,2219.74,2236.06,2205.34,2217.83,-0.0048,15773.34,1297660000
000016.SH,上证50,2008-07-23,2237.39,2256.52,2208.86,2213.15,-0.0021,16535.33,1341277400
000016.SH,上证50,2008-07-24,2235.58,2300.51,2233.64,2299.57,0.039,24898.84,1965624000
000016.SH,上证50,2008-07-25,2263.98,2286,2246.86,2265.68,-0.0147,17228.23,1424299500
000016.SH,上证50,2008-07-28,2282.06,2318.08,2269.64,2278.23,0.0055,18670.54,1515228300
000016.SH,上证50,2008-07-29,2244.85,2245.02,2213.42,2232.79,-0.0199,14949.98,1268578000
000016.SH,上证50,2008-07-30,2265.44,2272.4,2207.04,2219.24,-0.0061,11880.26,1019869500
000016.SH,上证50,2008-07-31,2227.24,2231.49,2162.27,2164.08,-0.0249,10950.43,949027700
000016.SH,上证50,2008-08-01,2151.87,2232.11,2127.36,2205.69,0.0192,14566.19,1244647100
000016.SH,上证50,2008-08-04,2185.16,2201.28,2151.2,2155.89,-0.0226,9624.96,828952700
000016.SH,上证50,2008-08-05,2169.14,2175.34,2114.6,2120.51,-0.0164,11811.83,1022497200
000016.SH,上证50,2008-08-06,2141.1,2167.99,2117.41,2150,0.0139,12159.11,1035405100
000016.SH,上证50,2008-08-07,2145.11,2170.81,2113.78,2143.8,-0.0029,10306.3,900731100
000016.SH,上证50,2008-08-08,2140.15,2143.62,2044.81,2056.92,-0.0405,12809.35,1158823500
000016.SH,上证50,2008-08-11,2049.46,2069.79,1962.23,1975.52,-0.0396,13203.16,1287396900
000016.SH,上证50,2008-08-12,1959.56,1990.13,1943.54,1961.23,-0.0072,9279,908330900
000016.SH,上证50,2008-08-13,1947.99,1967.16,1900.56,1949.36,-0.0061,10489.45,1024568100
000016.SH,上证50,2008-08-14,1937.34,1956.69,1916.23,1941.24,-0.0042,7305.35,684271000
000016.SH,上证50,2008-08-15,1941.38,1980.13,1924.81,1957.47,0.0084,7852.87,745962400
000016.SH,上证50,2008-08-18,1959.1,1959.91,1859.69,1860,-0.0498,8630.18,884865100
000016.SH,上证50,2008-08-19,1840.25,1898.94,1832.25,1889.1,0.0156,6518.79,683400400
000016.SH,上证50,2008-08-20,1874.44,2043,1861.16,2042.94,0.0814,17864.98,1775943200
000016.SH,上证50,2008-08-21,2011.34,2045.26,1973.17,1975.89,-0.0328,15740.58,1385414100
000016.SH,上证50,2008-08-22,1954.42,1971.5,1915.88,1948.06,-0.0141,9563.33,928274500
000016.SH,上证50,2008-08-25,1953.29,1988.41,1929.15,1954.85,0.0035,7427.2,700520600
000016.SH,上证50,2008-08-26,1930.06,1958.53,1900.59,1919.98,-0.0178,8521.13,899813600
000016.SH,上证50,2008-08-27,1915,1955.17,1898.22,1921.88,0.001,10626.81,987179200
000016.SH,上证50,2008-08-28,1924.7,1964.34,1920.68,1938.76,0.0088,10202.03,839783000
000016.SH,上证50,2008-08-29,1950.41,1997.2,1939.68,1975.45,0.0189,12260.74,1139395500
000016.SH,上证50,2008-09-01,1958.27,1959.84,1895.49,1905.9,-0.0352,9001.22,836965300
000016.SH,上证50,2008-09-02,1893.01,1901.94,1871.44,1882.18,-0.0124,8126.2,743554500
000016.SH,上证50,2008-09-03,1880.29,1894.46,1827.46,1849.17,-0.0175,10140.9,906730300
000016.SH,上证50,2008-09-04,1842.21,1859.5,1816.03,1845.86,-0.0018,7865.34,741669800
000016.SH,上证50,2008-09-05,1799.4,1822.27,1781.7,1796.96,-0.0265,7999.23,811021100
000016.SH,上证50,2008-09-08,1805.41,1812.22,1764.28,1770.37,-0.0148,8275.51,810616100
000016.SH,上证50,2008-09-09,1779.13,1790.18,1758.55,1780.73,0.0059,6165.68,671099300
000016.SH,上证50,2008-09-10,1769.88,1815.8,1746.52,1781.78,0.0006,8443.72,843237600
000016.SH,上证50,2008-09-11,1774.03,1776.46,1705.58,1709.8,-0.0404,9630.93,927223000
000016.SH,上证50,2008-09-12,1711.09,1731.28,1699.46,1711.96,0.0013,7910.05,736534300
000016.SH,上证50,2008-09-16,1673.79,1673.79,1607.27,1615.58,-0.0563,14376.64,1593848800
000016.SH,上证50,2008-09-17,1589.3,1610.74,1528.43,1532.96,-0.0511,14497.91,1714176800
000016.SH,上证50,2008-09-18,1481.1,1550.43,1433.44,1508.52,-0.0159,18263.12,2399133400
000016.SH,上证50,2008-09-19,1649.19,1650.54,1632.12,1650.54,0.0941,11416.66,1295111800
000016.SH,上证50,2008-09-22,1785.32,1801.17,1719.67,1780.38,0.0787,46159.84,4533708000
000016.SH,上证50,2008-09-23,1731.86,1776.75,1718.76,1726.13,-0.0305,37403.62,4420934000
000016.SH,上证50,2008-09-24,1681.98,1737.33,1660.46,1736.12,0.0058,20241.84,2348233200
000016.SH,上证50,2008-09-25,1740.57,1844.57,1736.64,1808.81,0.0419,35077.14,3450743200
000016.SH,上证50,2008-09-26,1816.78,1823,1770.68,1811.34,0.0014,28877.71,2509473200
000016.SH,上证50,2008-10-06,1788.97,1788.97,1712.51,1712.71,-0.0545,17504.35,1892859200
000016.SH,上证50,2008-10-07,1639.14,1713.19,1622.82,1678.27,-0.0201,20685.19,1897757400
000016.SH,上证50,2008-10-08,1623.28,1647.92,1579.6,1600.5,-0.0463,17247.19,1701746800
000016.SH,上证50,2008-10-09,1629.27,1631.45,1577.48,1587.04,-0.0084,14981.68,1449230400
000016.SH,上证50,2008-10-10,1519.46,1556.54,1497.34,1528.14,-0.0371,15716.66,1844643200
000016.SH,上证50,2008-10-13,1519.66,1614.51,1488.34,1613.84,0.0561,19169.29,2092346000
000016.SH,上证50,2008-10-14,1675.4,1679.92,1564.17,1564.73,-0.0304,24650.09,2494191200
000016.SH,上证50,2008-10-15,1543.24,1563.31,1529.7,1548.52,-0.0104,12905.28,1371765500
000016.SH,上证50,2008-10-16,1478.45,1509.74,1471.04,1473.25,-0.0486,14745.54,1638312000
000016.SH,上证50,2008-10-17,1489.53,1500.25,1462.93,1480.16,0.0047,10163.6,1145837400
000016.SH,上证50,2008-10-20,1474.97,1534.28,1452.85,1531.69,0.0348,12823.25,1272874200
000016.SH,上证50,2008-10-21,1534.94,1553.86,1512.87,1514.13,-0.0115,14179.35,1435482500
000016.SH,上证50,2008-10-22,1491.92,1516.93,1469.21,1470.92,-0.0285,12098.58,1448474700
000016.SH,上证50,2008-10-23,1433.81,1460.79,1416.29,1459.2,-0.008,13785.65,1611022300
000016.SH,上证50,2008-10-24,1457.19,1461.92,1401.68,1408.13,-0.035,12977.55,1537091100
000016.SH,上证50,2008-10-27,1379.53,1379.53,1303.72,1305.7,-0.0727,12242.11,1476379400
000016.SH,上证50,2008-10-28,1274.8,1364.36,1269.29,1353.69,0.0368,17746.35,2149777200
000016.SH,上证50,2008-10-29,1364.08,1377.57,1316.65,1316.98,-0.0271,15240.71,1735582800
000016.SH,上证50,2008-10-30,1326.18,1380.46,1305.54,1358.89,0.0318,15932.65,1907500800
000016.SH,上证50,2008-10-31,1348.5,1355.49,1320.93,1327.7,-0.023,10055.66,1213567600
000016.SH,上证50,2008-11-03,1312.79,1351.85,1308.25,1323.89,-0.0029,9671.18,1128002900
000016.SH,上证50,2008-11-04,1317.96,1323.93,1290.81,1313.02,-0.0082,8609.8,1058110600
000016.SH,上证50,2008-11-05,1324.39,1394.49,1324.39,1370.76,0.044,16253.59,2060425200
000016.SH,上证50,2008-11-06,1332.73,1344.29,1324.49,1332.71,-0.0278,10299.19,1322669900
000016.SH,上证50,2008-11-07,1304.85,1377.39,1301.04,1363.46,0.0231,12052.35,1377705400
000016.SH,上证50,2008-11-10,1398.22,1471.59,1398.22,1469.62,0.0779,23522.96,2885178200
000016.SH,上证50,2008-11-11,1460.64,1478.14,1441.28,1443.21,-0.018,20004.9,2528200400
000016.SH,上证50,2008-11-12,1424.96,1468.21,1422.32,1457.43,0.0099,14315.67,1625086500
000016.SH,上证50,2008-11-13,1434.85,1527.32,1421.36,1509.89,0.036,27755.32,3348593200
000016.SH,上证50,2008-11-14,1524.93,1553.43,1504.51,1550.46,0.0269,29044.82,3361087200
000016.SH,上证50,2008-11-17,1541.34,1573.29,1529.89,1572.9,0.0145,26934.75,3156935200
000016.SH,上证50,2008-11-18,1564.7,1583.8,1452.17,1459.11,-0.0723,31027.15,3726468800
000016.SH,上证50,2008-11-19,1455.29,1549.47,1441.2,1543.77,0.058,26522.1,3201140800
000016.SH,上证50,2008-11-20,1512.19,1545.81,1496.12,1511.8,-0.0207,23321.19,2823313600
000016.SH,上证50,2008-11-21,1461.43,1541.52,1432.75,1501.09,-0.0071,25446.13,3041041800
000016.SH,上证50,2008-11-24,1493.43,1499.21,1434.35,1435.64,-0.0436,14306.66,1763940400
000016.SH,上证50,2008-11-25,1462.97,1472.48,1412.66,1435.36,-0.0002,12291.99,1437584900
000016.SH,上证50,2008-11-26,1434.15,1456.77,1421.09,1440.64,0.0037,10867.61,1386969100
000016.SH,上证50,2008-11-27,1527.79,1536.61,1454.72,1455.74,0.0105,27466.09,3149493200
000016.SH,上证50,2008-11-28,1441.34,1451.94,1399.36,1411.17,-0.0306,16005.51,1993485600
000016.SH,上证50,2008-12-01,1407.44,1426.42,1383.78,1424.86,0.0097,12536.11,1538698800
000016.SH,上证50,2008-12-02,1391.85,1437.37,1386.81,1419.48,-0.0038,16083.01,1946463600
000016.SH,上证50,2008-12-03,1434.8,1487.33,1432.89,1486.89,0.0475,24428.01,3009436600
000016.SH,上证50,2008-12-04,1510.4,1569.22,1510.4,1521.59,0.0233,38511.92,4361194800
000016.SH,上证50,2008-12-05,1510.07,1539.2,1505.72,1538.47,0.0111,21515.62,2525393200
000016.SH,上证50,2008-12-08,1561.28,1603.42,1553.34,1602.75,0.0418,35129.76,4102570400
000016.SH,上证50,2008-12-09,1609.41,1609.68,1554.19,1554.51,-0.0301,29644.42,3418612000
000016.SH,上证50,2008-12-10,1546.99,1607.8,1538.97,1607.49,0.0341,30433.11,3432959600
000016.SH,上证50,2008-12-11,1594.66,1612.33,1562.45,1567.02,-0.0252,24775.5,2717286000
000016.SH,上证50,2008-12-12,1551.03,1559.53,1483.77,1499.29,-0.0432,22080.79,2663540800
000016.SH,上证50,2008-12-15,1524.14,1536.17,1486.27,1508.71,0.0063,15914.66,1951360800
000016.SH,上证50,2008-12-16,1492.24,1514.32,1462.7,1512.08,0.0022,14710.55,1821562200
000016.SH,上证50,2008-12-17,1518.17,1532.64,1505.2,1510.35,-0.0011,17613.23,2096228000
000016.SH,上证50,2008-12-18,1508.47,1554.1,1493.4,1552.75,0.0281,19029.59,2192688000
000016.SH,上证50,2008-12-19,1542.79,1577.88,1538.8,1554.11,0.0009,21592.37,2410630200
000016.SH,上证50,2008-12-22,1552.71,1554.18,1508.38,1522.44,-0.0204,15439.15,1800102800
000016.SH,上证50,2008-12-23,1521.6,1521.6,1451.34,1451.76,-0.0464,18021,2204096400
000016.SH,上证50,2008-12-24,1434.59,1451.63,1419.56,1428.9,-0.0157,11806.57,1474691900
000016.SH,上证50,2008-12-25,1431.18,1439.66,1401.28,1415.83,-0.0091,11278.21,1392072800
000016.SH,上证50,2008-12-26,1414.92,1431.36,1405.59,1416.83,0.0007,9671.62,1212906100
000016.SH,上证50,2008-12-29,1409.73,1414.36,1385.45,1407.63,-0.0065,10051.56,1226006400
000016.SH,上证50,2008-12-30,1407.06,1419.89,1385.31,1390.4,-0.0122,10942.09,1471358900
000016.SH,上证50,2008-12-31,1393.42,1404.75,1382.07,1384.91,-0.0039,9665.43,1301863400
000016.SH,上证50,2009-01-05,1411.08,1437.06,1402.05,1436.89,0.0375,16149.73,2098515600
000016.SH,上证50,2009-01-06,1436.48,1488.34,1430.7,1482.28,0.0316,23687.52,3021644000
000016.SH,上证50,2009-01-07,1482.02,1495.65,1468.18,1468.46,-0.0093,18204.22,2377336000
000016.SH,上证50,2009-01-08,1439.32,1440.11,1420.18,1430.09,-0.0261,17145.03,2325944400
000016.SH,上证50,2009-01-09,1428.24,1452.37,1428.24,1447.14,0.0119,13351.35,1750053600
000016.SH,上证50,2009-01-12,1441.63,1462.31,1433.87,1441.73,-0.0037,15252.35,1878698800
000016.SH,上证50,2009-01-13,1420.13,1433.25,1412.93,1414.08,-0.0192,13317.73,1834640800
000016.SH,上证50,2009-01-14,1413.44,1476.71,1413.44,1476.71,0.0443,21228.11,2364654000
000016.SH,上证50,2009-01-15,1460.61,1484.92,1452.39,1469.2,-0.0051,25247.35,3160958800
000016.SH,上证50,2009-01-16,1478.07,1533.96,1478.07,1502,0.0223,36749.8,4332392000
000016.SH,上证50,2009-01-19,1522.14,1568.64,1517.98,1529.58,0.0184,31146.02,3893055200
000016.SH,上证50,2009-01-20,1524.82,1539.96,1508.67,1539.37,0.0064,18527.08,2213241200
000016.SH,上证50,2009-01-21,1513.19,1560.91,1510.23,1536.76,-0.0017,24903.12,2709235000
000016.SH,上证50,2009-01-22,1547.89,1557.8,1525.01,1547.59,0.007,19229.2,2272364400
000016.SH,上证50,2009-01-23,1542.93,1553.61,1530.46,1538.27,-0.006,18710.9,2275550000
000016.SH,上证50,2009-02-02,1553.34,1556.6,1529.17,1541.68,0.0022,13761.1,1644271700
000016.SH,上证50,2009-02-03,1542.43,1580.71,1538.2,1580.29,0.025,26184.93,3206687000
000016.SH,上证50,2009-02-04,1588.61,1632.24,1587.56,1631.74,0.0326,32365.41,4021921600
000016.SH,上证50,2009-02-05,1630.26,1677.87,1617.92,1629.47,-0.0014,38432.44,4555465200
000016.SH,上证50,2009-02-06,1634.6,1691.49,1634.6,1689,0.0365,33288.68,3996903200
000016.SH,上证50,2009-02-09,1715.15,1735.62,1696.4,1716.51,0.0163,41543.75,4825044400
000016.SH,上证50,2009-02-10,1710.12,1726.44,1683.28,1723.55,0.0041,36570.63,4298210800
000016.SH,上证50,2009-02-11,1694.05,1764.02,1682.84,1728.94,0.0031,54713.64,5910142800
000016.SH,上证50,2009-02-12,1729.66,1733.43,1661.95,1699.35,-0.0171,40427.73,4502671600
000016.SH,上证50,2009-02-13,1700.58,1758.61,1688.34,1755.57,0.0331,50919.18,5767206000
000016.SH,上证50,2009-02-16,1771.62,1817.55,1768.83,1817.06,0.035,57880.24,6462112000
000016.SH,上证50,2009-02-17,1815.57,1829.47,1762.77,1763.94,-0.0292,52388.23,5869238400
000016.SH,上证50,2009-02-18,1723.86,1743.6,1672.33,1675.86,-0.0499,41265.48,4561860800
000016.SH,上证50,2009-02-19,1688.82,1703.1,1651.59,1675.77,-0.0001,31229.41,3500245200
000016.SH,上证50,2009-02-20,1673.97,1696.1,1651.4,1695.26,0.0116,28858.26,3218262800
000016.SH,上证50,2009-02-23,1680.82,1740.78,1654.89,1733.42,0.0225,39650.08,4338998800
000016.SH,上证50,2009-02-24,1703.48,1721.36,1635.15,1640.57,-0.0536,45513.62,4864806000
000016.SH,上证50,2009-02-25,1661.75,1681.48,1596.61,1662.26,0.0132,40475.39,4292633600
000016.SH,上证50,2009-02-26,1651.77,1688.22,1593.22,1605.61,-0.0341,41793.79,4372121200
000016.SH,上证50,2009-02-27,1592.39,1621.11,1580.4,1592.01,-0.0085,31273.93,3596353600
000016.SH,上证50,2009-03-02,1586.56,1605.54,1553.69,1592.61,0.0004,22770.26,2429895600
000016.SH,上证50,2009-03-03,1552.86,1583.25,1544.62,1563.97,-0.018,21911.73,2452115600
000016.SH,上证50,2009-03-04,1568.72,1677.84,1568.72,1671.57,0.0688,44138.08,5075972800
000016.SH,上证50,2009-03-05,1691.25,1718.57,1658.05,1694.65,0.0138,57894.99,6421105200
000016.SH,上证50,2009-03-06,1659.57,1700.85,1656.6,1676.79,-0.0105,35306.82,3667005600
000016.SH,上证50,2009-03-09,1689.12,1716.35,1619.79,1620.13,-0.0338,35502.75,3941337600
000016.SH,上证50,2009-03-10,1601.65,1649.13,1594.47,1648.15,0.0173,22428.95,2417051200
000016.SH,上证50,2009-03-11,1685.14,1687.62,1629.3,1634.08,-0.0085,29164.58,2919694400
000016.SH,上证50,2009-03-12,1623.61,1630.5,1590.24,1628.34,-0.0035,20415.74,2134986800
000016.SH,上证50,2009-03-13,1640.53,1656.56,1622.51,1626.02,-0.0014,22031.35,2193075000
000016.SH,上证50,2009-03-16,1619.76,1663,1604.09,1656.18,0.0185,21142.91,2180117200
000016.SH,上证50,2009-03-17,1656.01,1710.53,1651.69,1705.51,0.0298,36994.32,3827055600
000016.SH,上证50,2009-03-18,1714.99,1727.51,1701.36,1702.3,-0.0019,37224.74,3899548800
000016.SH,上证50,2009-03-19,1706.31,1736.69,1697.37,1733.8,0.0185,35991.35,3731061600
000016.SH,上证50,2009-03-20,1737.53,1744.61,1705.96,1726.21,-0.0044,40910.88,4291377600
000016.SH,上证50,2009-03-23,1728.66,1773.92,1723.28,1767.05,0.0237,44908.39,4267098000
000016.SH,上证50,2009-03-24,1802.16,1807.41,1768.64,1776.12,0.0051,44867.66,4601397600
000016.SH,上证50,2009-03-25,1764.03,1793.92,1746.67,1747.42,-0.0162,39070.77,3909556800
000016.SH,上证50,2009-03-26,1755.87,1812.21,1744.15,1811.87,0.0369,48737.28,5162153200
000016.SH,上证50,2009-03-27,1827.98,1840.14,1812.63,1825.63,0.0076,53768.76,6077437200
000016.SH,上证50,2009-03-30,1829.11,1836.1,1807.93,1817.41,-0.0045,38128.63,4025721600
000016.SH,上证50,2009-03-31,1783.72,1839.07,1772.27,1830.28,0.0071,41158.24,3886053600
000016.SH,上证50,2009-04-01,1839.41,1865.48,1833.84,1852.02,0.0119,48837.83,5010150000
000016.SH,上证50,2009-04-02,1859.88,1899.23,1859.56,1878.4,0.0142,56507.88,5933414400
000016.SH,上证50,2009-04-03,1898.69,1920.77,1877.47,1892.73,0.0076,52009.48,5720504800
000016.SH,上证50,2009-04-07,1892.67,1915.6,1869.48,1894.12,0.0007,37247.5,3921636000
000016.SH,上证50,2009-04-08,1883.14,1892.41,1816.12,1816.33,-0.0411,43049.64,4482904000
000016.SH,上证50,2009-04-09,1817.2,1847.99,1803.06,1847.17,0.017,32072.75,3192113200
000016.SH,上证50,2009-04-10,1867.5,1895.56,1858.44,1895.16,0.026,46094.13,4369164800
000016.SH,上证50,2009-04-13,1915.43,1952.04,1911.8,1939.56,0.0234,62706.11,6008152800
000016.SH,上证50,2009-04-14,1935.99,1955.89,1928.03,1949.02,0.0049,45158.52,4112730800
000016.SH,上证50,2009-04-15,1938.77,1950.77,1905.1,1943.35,-0.0029,46320.6,4541902400
000016.SH,上证50,2009-04-16,1945.12,1958.75,1907.43,1943.21,-0.0001,43927.92,4593558400
000016.SH,上证50,2009-04-17,1933.5,1951.66,1908.08,1920.31,-0.0118,38191.86,3694311200
000016.SH,上证50,2009-04-20,1915.99,1958.33,1913.8,1956.78,0.019,36760.71,3608890400
000016.SH,上证50,2009-04-21,1926.47,1945.93,1903.86,1930.57,-0.0134,41599.72,4117249600
000016.SH,上证50,2009-04-22,1941.17,1967.27,1867.42,1874.75,-0.0289,50001.54,5228353600
000016.SH,上证50,2009-04-23,1859.12,1882.71,1850.25,1876.42,0.0009,29661.37,3260148000
000016.SH,上证50,2009-04-24,1886.15,1888.09,1857.78,1860.75,-0.0084,28083.23,2812208200
000016.SH,上证50,2009-04-27,1858.86,1866.14,1815.82,1827.47,-0.0179,29107.05,3112934000
000016.SH,上证50,2009-04-28,1810.24,1837.48,1805.78,1826.14,-0.0007,25601.7,2554986600
000016.SH,上证50,2009-04-29,1827,1910.45,1822.93,1901.07,0.041,39136.38,3870326400
000016.SH,上证50,2009-04-30,1903.23,1910.03,1884.53,1895.7,-0.0028,38240.47,3631685600
000016.SH,上证50,2009-05-04,1903.08,1959.81,1900.04,1957.94,0.0328,46346.16,4708760400
000016.SH,上证50,2009-05-05,1971.74,1986.59,1952.09,1960.98,0.0016,40988.2,4241200400
000016.SH,上证50,2009-05-06,1960.89,1989.09,1951.76,1980.2,0.0098,43451.6,4438952000
000016.SH,上证50,2009-05-07,1992.35,2015.9,1971.04,1991.17,0.0055,50623.68,5199680000
000016.SH,上证50,2009-05-08,1982.55,2027.92,1973.47,2022.95,0.016,47141.06,4670070000
000016.SH,上证50,2009-05-11,2040.18,2086.54,2000.53,2000.78,-0.011,62048.06,5970960000
000016.SH,上证50,2009-05-12,1985.39,2037.29,1980.09,2035.98,0.0176,36559.07,3900626000
000016.SH,上证50,2009-05-13,2037.8,2059.17,2019.12,2053.8,0.0088,52326.14,4852110800
000016.SH,上证50,2009-05-14,2025.54,2033.93,2002.54,2021.56,-0.0157,36988.44,3495530800
000016.SH,上证50,2009-05-15,2028.73,2039.38,2010.14,2022.3,0.0004,25535.22,2345365200
000016.SH,上证50,2009-05-18,2011.23,2030.5,1985.68,2029.06,0.0033,36477.72,3334592000
000016.SH,上证50,2009-05-19,2051.57,2059.15,2038.28,2050.05,0.0103,44876.73,4086976400
000016.SH,上证50,2009-05-20,2051.67,2053.34,2018.9,2019.41,-0.0149,38787.61,3548079600
000016.SH,上证50,2009-05-21,2004.77,2016.31,1963.36,1972.47,-0.0232,40211.45,3803031200
000016.SH,上证50,2009-05-22,1959.31,1980.68,1951.74,1967.66,-0.0024,25109.31,2363483800
000016.SH,上证50,2009-05-25,1930.84,1978.94,1927.03,1970.98,0.0017,29517.91,2774936000
000016.SH,上证50,2009-05-26,1976.61,1978.65,1945.02,1945.5,-0.0129,27048.64,2370300800
000016.SH,上证50,2009-05-27,1954.67,2000.38,1949.87,1991.29,0.0235,33229.43,3248570400
000016.SH,上证50,2009-06-01,2021.73,2082.88,2021.73,2076.88,0.043,64456.96,5732614400
000016.SH,上证50,2009-06-02,2091.72,2101.84,2069.5,2074.76,-0.001,56016.03,5081736000
000016.SH,上证50,2009-06-03,2075.93,2150.13,2075.93,2149.58,0.0361,57374.93,5333754000
000016.SH,上证50,2009-06-04,2138.63,2182.67,2131.42,2174.01,0.0114,69155.13,6250775600
000016.SH,上证50,2009-06-05,2183.04,2191.19,2159.77,2160.42,-0.0063,48864.32,4485535600
000016.SH,上证50,2009-06-08,2161.1,2214.43,2143.42,2186.47,0.0121,47713.92,4714002000
000016.SH,上证50,2009-06-09,2186.13,2198.39,2145.16,2197.15,0.0049,45753.44,4456788400
000016.SH,上证50,2009-06-10,2201.83,2224.63,2197.28,2212.19,0.0068,50539.59,4641200400
000016.SH,上证50,2009-06-11,2207.2,2227.66,2189.22,2196.73,-0.007,40482.17,3701447200
000016.SH,上证50,2009-06-12,2192.1,2212.66,2138.64,2156.53,-0.0183,37178.26,3518773200
000016.SH,上证50,2009-06-15,2164.45,2219.49,2150.55,2217.38,0.0282,42457.2,3772305600
000016.SH,上证50,2009-06-16,2193.35,2228.36,2186.54,2207.62,-0.0044,38893.47,3288128000
000016.SH,上证50,2009-06-17,2203.54,2242.4,2173.77,2236.08,0.0129,36353.51,3134318200
000016.SH,上证50,2009-06-18,2238.96,2289.41,2237.24,2283.53,0.0212,50109.36,4431544400
000016.SH,上证50,2009-06-19,2287.04,2316.37,2281.01,2309.22,0.0113,48324.73,4669939600
000016.SH,上证50,2009-06-22,2334.95,2351.4,2313.96,2320.75,0.005,50517.75,4674145200
000016.SH,上证50,2009-06-23,2283.8,2374.62,2279.12,2331.5,0.0046,57710.93,5565592800
000016.SH,上证50,2009-06-24,2325.07,2340.79,2301.93,2336.08,0.002,53129.29,4927520800
000016.SH,上证50,2009-06-25,2337.17,2356.57,2324.96,2335.92,-0.0001,41187.9,3504494000
000016.SH,上证50,2009-06-26,2341.7,2354.16,2329.14,2344.4,0.0036,33375.15,2949828800
000016.SH,上证50,2009-06-29,2347.89,2392,2341.77,2391.07,0.0199,40162.06,3452228000
000016.SH,上证50,2009-06-30,2400.2,2404.19,2377.12,2380.9,-0.0043,50128.7,4017628000
000016.SH,上证50,2009-07-01,2369.51,2444.1,2367.34,2440.9,0.0252,50547.01,4236822400
000016.SH,上证50,2009-07-02,2448.04,2491.28,2447.94,2481.07,0.0165,63260.54,5083177600
000016.SH,上证50,2009-07-03,2459.89,2509.22,2454.92,2508.28,0.011,54946.02,4319920800
000016.SH,上证50,2009-07-06,2511.17,2556.87,2511.17,2549.49,0.0164,74412.46,5897081200
000016.SH,上证50,2009-07-07,2546.05,2562.2,2507.72,2516.99,-0.0127,67460.15,5710200400
000016.SH,上证50,2009-07-08,2487.67,2519.54,2432.42,2502.15,-0.0059,64208.23,5253521600
000016.SH,上证50,2009-07-09,2495.7,2532.56,2480.18,2531.98,0.0119,56295.25,4308478400
000016.SH,上证50,2009-07-10,2533.43,2543.68,2504.66,2519.07,-0.0051,51989.17,3999193600
000016.SH,上证50,2009-07-13,2500.65,2507.21,2466.4,2467.49,-0.0205,50463.62,4023071200
000016.SH,上证50,2009-07-14,2478.11,2549,2478.11,2548.77,0.0329,55808.12,4391639200
000016.SH,上证50,2009-07-15,2559.07,2581.56,2558.31,2576.78,0.011,64820.56,5233952800
000016.SH,上证50,2009-07-16,2598.65,2630.96,2575.39,2598.07,0.0083,68615.6,5397918400
000016.SH,上证50,2009-07-17,2598.96,2617.71,2579.58,2604.35,0.0024,56347.32,4410979600
000016.SH,上证50,2009-07-20,2615.3,2658.63,2597.25,2652.03,0.0183,71963.71,5572615200
000016.SH,上证50,2009-07-21,2664.96,2685.43,2618.36,2622.71,-0.0111,72481.2,5410202400
000016.SH,上证50,2009-07-22,2622.28,2678.19,2621.74,2677.15,0.0208,68925.62,4933758800
000016.SH,上证50,2009-07-23,2681.4,2720.63,2662.14,2717.23,0.015,65066.74,5049869600
000016.SH,上证50,2009-07-24,2733.29,2752.57,2684.92,2743.02,0.0095,75251.06,5793423600
000016.SH,上证50,2009-07-27,2753.68,2805.76,2752.17,2805.04,0.0226,79747.82,6115110000
000016.SH,上证50,2009-07-28,2803.64,2807.71,2767.02,2799.31,-0.002,73660.78,5640727200
000016.SH,上证50,2009-07-29,2788.67,2829.8,2583.07,2671.59,-0.0456,94024.04,7321460000
000016.SH,上证50,2009-07-30,2702.46,2771.35,2662.87,2754.19,0.0309,78730.05,6331227200
000016.SH,上证50,2009-07-31,2782.87,2818.55,2746.32,2816.89,0.0228,73847.24,5676580000
000016.SH,上证50,2009-08-03,2832.82,2840.16,2794.45,2837.74,0.0074,69465.82,5023475200
000016.SH,上证50,2009-08-04,2849.41,2849.41,2763.01,2810.26,-0.0097,72405.9,5355446800
000016.SH,上证50,2009-08-05,2805.42,2805.81,2734.38,2761.96,-0.0172,75681.5,5740498400
000016.SH,上证50,2009-08-06,2737.52,2755.6,2654.86,2698.25,-0.0231,66247.66,4587962400
000016.SH,上证50,2009-08-07,2694.95,2718.88,2621.11,2634.49,-0.0236,54578.48,3904470400
000016.SH,上证50,2009-08-10,2658.58,2673.02,2572.5,2611.99,-0.0085,47226.78,3516049600
000016.SH,上证50,2009-08-11,2622.94,2627.73,2582.15,2614.85,0.0011,33064.92,2413528000
000016.SH,上证50,2009-08-12,2608.05,2610.67,2489.93,2493.48,-0.0464,50623.82,3826611200
000016.SH,上证50,2009-08-13,2493.23,2535.37,2449.38,2528.64,0.0141,48819.38,3816496000
000016.SH,上证50,2009-08-14,2520.86,2532.41,2445.31,2463.52,-0.0258,47112.26,3617312400
000016.SH,上证50,2009-08-17,2418.32,2453.71,2327.28,2331.72,-0.0535,49862.34,3983362400
000016.SH,上证50,2009-08-18,2313.16,2354.88,2278.35,2342.81,0.0048,41272.18,3301950800
000016.SH,上证50,2009-08-19,2348.97,2355.44,2206.6,2230.72,-0.0478,41016.08,3428505600
